Defect type,Project name,Anomaly ID,Anomaly Link,Blade,Blade model,Category,Rib,Side,"Distance to root, m",Image,Photo url,Custom Recommendation,Link to project,Turbine model,Lenght mm,service_hours,Blade lenght m,Service end date,Commissioning year,finalization_date,service_type,finalized_by,turbine_id
Air Void,GEUS-3777,WTG WWB-125 342345319@54077-54.04-2167,Anomaly in Portal,TPI-51976,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,54.04,https://storage.googleapis.com/aip_prod_bucket/c6aa6b81-fc43-43b8-bd93-83a88e42738a.png,https://storage.googleapis.com/aip_prod_bucket/c6aa6b81-fc43-43b8-bd93-83a88e42738a.png,null,Link,3.4-140,null,null,68.7,"Aug 22, 2025",2024,"Aug 22, 2025",IIN,Mārtiņš Tīmanis,16562
Air Void,GEGB-4281,WTG P23@85567-30.7-4774,Anomaly in Portal,000243-107.0P2-56,LM 107.0P2,CATEGORY 2,MID_1,SUCTION_SIDE,30.7,https://storage.googleapis.com/aip_prod_bucket/5cf24732-37fc-4f94-859e-20cfd92404b9.png,https://storage.googleapis.com/aip_prod_bucket/5cf24732-37fc-4f94-859e-20cfd92404b9.png,null,Link,Haliade-X 13.0-220,null,null,107,"Aug 22, 2025",2025,"Aug 22, 2025",IIN,Kunj Dave,27067
Air Void,GENL-4334,WTG KKT 1.2 60218976@42898-12.13-8831,Anomaly in Portal,000081-80.4P2-25,LM80.4P,CATEGORY 2,TRAILING_EDGE,SUCTION_SIDE,12.13,https://storage.googleapis.com/aip_prod_bucket/4f71a228-bc45-4e33-ae40-c21a3a60c379.png,https://storage.googleapis.com/aip_prod_bucket/4f71a228-bc45-4e33-ae40-c21a3a60c379.png,null,Link,6.0-164,null,null,80.4,"Aug 22, 2025",2023,"Aug 22, 2025",IIN,Dagnija Grēve,15896
Air Void,PEUS-4539,WTG TCW 283 282012096@85351-44.80-5948,Anomaly in Portal,TPI-52832,LM 62.2,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,44.8,https://storage.googleapis.com/aip_prod_bucket/b411154e-3e50-457d-9f91-69bbe1d525b7.png,https://storage.googleapis.com/aip_prod_bucket/b411154e-3e50-457d-9f91-69bbe1d525b7.png,null,Link,2.82-127,null,null,62.2,"Aug 21, 2025",2022,"Aug 21, 2025",IIN,Annija Vigante,26995
Air Void,CPCA-4275,WTG 14 226119@82308-35.3-8478,Anomaly in Portal,29053528WHBJ203950,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,35.3,https://storage.googleapis.com/aip_prod_bucket/ebbec4bb-e2a5-4de3-b576-8456a6bc6111.png,https://storage.googleapis.com/aip_prod_bucket/ebbec4bb-e2a5-4de3-b576-8456a6bc6111.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Maksims Jevsejevs,25978
Air Void,CPCA-4275,WTG 17 226122@82316-31.1-3339,Anomaly in Portal,29053528WHBJ203863,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,31.1,https://storage.googleapis.com/aip_prod_bucket/8ec200bb-f0d0-4db5-8f64-6629a8105528.png,https://storage.googleapis.com/aip_prod_bucket/8ec200bb-f0d0-4db5-8f64-6629a8105528.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Laura Gadzijeva,25981
Air Void,GEUS-4028,WTG T-022 34218259@1796-37.8-4969,Anomaly in Portal,TPI-50437,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,37.8,https://storage.googleapis.com/aip_prod_bucket/4f489aa8-3e39-4c4f-9cdd-21b9975c841c.png,https://storage.googleapis.com/aip_prod_bucket/4f489aa8-3e39-4c4f-9cdd-21b9975c841c.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 21, 2025",2023,"Aug 21, 2025",IIN,Andrejs Bogdanovs,9670
Air Void,GEUS-4028,WTG T-022 34218259@1797-9.8-7021,Anomaly in Portal,TPI-50435,TPI 68.7,CATEGORY 2,TRAILING_EDGE,PRESSURE_SIDE,9.8,https://storage.googleapis.com/aip_prod_bucket/ba0a28d1-a75a-48b1-900b-8faf331566a5.png,https://storage.googleapis.com/aip_prod_bucket/ba0a28d1-a75a-48b1-900b-8faf331566a5.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 21, 2025",2023,"Aug 21, 2025",IIN,Andrejs Bogdanovs,9670
Air Void,CPCA-4275,WTG 13 226118@82305-39.84-1043,Anomaly in Portal,203780,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,39.84,https://storage.googleapis.com/aip_prod_bucket/f73d2491-569d-4036-8601-2e03ad628d9e.png,https://storage.googleapis.com/aip_prod_bucket/f73d2491-569d-4036-8601-2e03ad628d9e.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Mārtiņš Tīmanis,25977
Air Void,CPCA-4275,WTG 13 226118@82303-43.97-4758,Anomaly in Portal,203788,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,43.97,https://storage.googleapis.com/aip_prod_bucket/bf9630ab-42bf-4a63-8a7f-5c0b600e146d.png,https://storage.googleapis.com/aip_prod_bucket/bf9630ab-42bf-4a63-8a7f-5c0b600e146d.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Mārtiņš Tīmanis,25977
Air Void,CPCA-4275,WTG 13 226118@82305-39.84-1043,Anomaly in Portal,203780,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,39.84,https://storage.googleapis.com/aip_prod_bucket/8ad23eb8-37a6-4ccf-9868-28104f9b46ee.png,https://storage.googleapis.com/aip_prod_bucket/8ad23eb8-37a6-4ccf-9868-28104f9b46ee.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Mārtiņš Tīmanis,25977
Air Void,GEUS-4028,WTG T-022 34218259@1798-23.5-1026,Anomaly in Portal,TPI-50438,TPI 68.7,CATEGORY 2,TRAILING_EDGE,SUCTION_SIDE,23.5,https://storage.googleapis.com/aip_prod_bucket/385ca6f9-5fba-48c4-af37-af8ed21ba188.png,https://storage.googleapis.com/aip_prod_bucket/385ca6f9-5fba-48c4-af37-af8ed21ba188.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 21, 2025",2023,"Aug 21, 2025",IIN,Andrejs Bogdanovs,9670
Air Void,GEUS-4028,WTG T-022 34218259@1796-29.2-8241,Anomaly in Portal,TPI-50437,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,29.2,https://storage.googleapis.com/aip_prod_bucket/7f657e85-4de3-4911-ade5-735596be23ff.png,https://storage.googleapis.com/aip_prod_bucket/7f657e85-4de3-4911-ade5-735596be23ff.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 21, 2025",2023,"Aug 21, 2025",IIN,Andrejs Bogdanovs,9670
Air Void,GEUS-4028,WTG T-022 34218259@1796-37.8-4969,Anomaly in Portal,TPI-50437,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,37.8,https://storage.googleapis.com/aip_prod_bucket/a3e70552-3f8e-4aff-bde8-ccfaaecb412d.png,https://storage.googleapis.com/aip_prod_bucket/a3e70552-3f8e-4aff-bde8-ccfaaecb412d.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 21, 2025",2023,"Aug 21, 2025",IIN,Andrejs Bogdanovs,9670
Air Void,CPCA-4275,WTG 17 226122@82315-39.3-3850,Anomaly in Portal,29053528WHBJ203853,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,39.3,https://storage.googleapis.com/aip_prod_bucket/c9721b9b-414e-4e2e-857d-aa5db641c752.png,https://storage.googleapis.com/aip_prod_bucket/c9721b9b-414e-4e2e-857d-aa5db641c752.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Laura Gadzijeva,25981
Air Void,CPCA-4275,WTG 12 226117@82302-38.0-3542,Anomaly in Portal,203610,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,38,https://storage.googleapis.com/aip_prod_bucket/95a82ff6-d18b-4c73-b973-5ef329784b74.png,https://storage.googleapis.com/aip_prod_bucket/95a82ff6-d18b-4c73-b973-5ef329784b74.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Laura Gadzijeva,25976
Air Void,CPCA-4275,WTG 14 226119@82306-38.7-3048,Anomaly in Portal,29053528WHBJ203951,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,38.7,https://storage.googleapis.com/aip_prod_bucket/7b4467d1-f273-48e3-a604-942463c9e391.png,https://storage.googleapis.com/aip_prod_bucket/7b4467d1-f273-48e3-a604-942463c9e391.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Maksims Jevsejevs,25978
Air Void,CPCA-4275,WTG 17 226122@82317-50.8-5045,Anomaly in Portal,29053528WHBJ203861,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,50.8,https://storage.googleapis.com/aip_prod_bucket/e7a45531-7fbd-4313-8b87-f3b7f7060364.png,https://storage.googleapis.com/aip_prod_bucket/e7a45531-7fbd-4313-8b87-f3b7f7060364.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Laura Gadzijeva,25981
Air Void,GEUS-4028,WTG T-022 34218259@1797-32.7-6810,Anomaly in Portal,TPI-50435,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.7,https://storage.googleapis.com/aip_prod_bucket/a91f8961-0ce6-409a-a2b5-cf152ed23aaf.png,https://storage.googleapis.com/aip_prod_bucket/a91f8961-0ce6-409a-a2b5-cf152ed23aaf.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 21, 2025",2023,"Aug 21, 2025",IIN,Andrejs Bogdanovs,9670
Air Void,CPCA-4275,WTG 12 226117@82302-35.0-7901,Anomaly in Portal,203610,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,35,https://storage.googleapis.com/aip_prod_bucket/1a04a6a8-5eb2-4dbd-8d35-c628f65b3de0.png,https://storage.googleapis.com/aip_prod_bucket/1a04a6a8-5eb2-4dbd-8d35-c628f65b3de0.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Laura Gadzijeva,25976
Air Void,CPCA-4275,WTG 12 226117@82302-35.0-7901,Anomaly in Portal,203610,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,35,https://storage.googleapis.com/aip_prod_bucket/07f0fc04-069e-45b1-ad50-09ba3ffc3f66.png,https://storage.googleapis.com/aip_prod_bucket/07f0fc04-069e-45b1-ad50-09ba3ffc3f66.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Laura Gadzijeva,25976
Air Void,CPCA-4275,WTG 13 226118@82305-39.84-1043,Anomaly in Portal,203780,V136,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,39.84,https://storage.googleapis.com/aip_prod_bucket/a2ab92d4-a346-402c-ad8b-83768200a86f.png,https://storage.googleapis.com/aip_prod_bucket/a2ab92d4-a346-402c-ad8b-83768200a86f.png,null,Link,V136,null,null,67.5,"Aug 21, 2025",2019,"Aug 21, 2025",IIN,Mārtiņš Tīmanis,25977
Air Void,GEUS-3777,WTG WWB-100 342345294@54033-34.16-4543,Anomaly in Portal,TPI-51984,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,34.16,https://storage.googleapis.com/aip_prod_bucket/28dab5a1-fe35-47f5-8988-2154f89c3fba.png,https://storage.googleapis.com/aip_prod_bucket/28dab5a1-fe35-47f5-8988-2154f89c3fba.png,null,Link,3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Kaspars Veseris,16547
Air Void,GEUS-3777,WTG WWB-100 342345294@54033-34.90-3413,Anomaly in Portal,TPI-51984,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,34.9,https://storage.googleapis.com/aip_prod_bucket/56014ba6-e875-474f-8e80-7159d1ac85fe.png,https://storage.googleapis.com/aip_prod_bucket/56014ba6-e875-474f-8e80-7159d1ac85fe.png,null,Link,3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Kaspars Veseris,16547
Air Void,GEUS-3777,WTG WWB-100 342345294@54032-51-6184,Anomaly in Portal,TPI-51976,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,51,https://storage.googleapis.com/aip_prod_bucket/8f335842-4fa7-4812-938b-340c3a4c84b1.png,https://storage.googleapis.com/aip_prod_bucket/8f335842-4fa7-4812-938b-340c3a4c84b1.png,null,Link,3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Kaspars Veseris,16547
Air Void,GEUS-4637,WTG WAW1-0037 342345406@81616-46.6-9538,Anomaly in Portal,TPI-51913,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,46.6,https://storage.googleapis.com/aip_prod_bucket/8d538406-bcbf-4543-8bd0-746502731d10.png,https://storage.googleapis.com/aip_prod_bucket/8d538406-bcbf-4543-8bd0-746502731d10.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Laura Gadzijeva,25748
Air Void,GEUS-3777,WTG WWB-100 342345294@54031-53.27-9349,Anomaly in Portal,TPI-51981,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,53.27,https://storage.googleapis.com/aip_prod_bucket/345aaa72-00a9-4b79-8f0c-7157955f84f0.png,https://storage.googleapis.com/aip_prod_bucket/345aaa72-00a9-4b79-8f0c-7157955f84f0.png,null,Link,3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Kaspars Veseris,16547
Air Void,GEUS-4637,WTG WAW1-0037 342345406@81618-44.9-8139,Anomaly in Portal,TPI-51918,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,44.9,https://storage.googleapis.com/aip_prod_bucket/91bf8dcb-ed0a-4c2f-b54b-e64eba5e0e80.png,https://storage.googleapis.com/aip_prod_bucket/91bf8dcb-ed0a-4c2f-b54b-e64eba5e0e80.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Laura Gadzijeva,25748
Air Void,GEUS-4637,WTG WAW1-0037 342345406@81618-44.9-8139,Anomaly in Portal,TPI-51918,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,44.9,https://storage.googleapis.com/aip_prod_bucket/8a47c9fe-bf5c-41e0-bffe-5d358091fdb4.png,https://storage.googleapis.com/aip_prod_bucket/8a47c9fe-bf5c-41e0-bffe-5d358091fdb4.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Laura Gadzijeva,25748
Air Void,GEUS-4074,WTG WBA1-0023 342205503@38459-47.77-1166,Anomaly in Portal,TPI-51202,TPI 68.7,CATEGORY 2,MID_1,PRESSURE_SIDE,47.77,https://storage.googleapis.com/aip_prod_bucket/1aa67d38-017c-49e6-a327-281184bd8254.png,https://storage.googleapis.com/aip_prod_bucket/1aa67d38-017c-49e6-a327-281184bd8254.png,null,Link,3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Dagnija Grēve,11757
Air Void,GEUS-4637,WTG WAW1-0037 342345406@81616-47.9-5560,Anomaly in Portal,TPI-51913,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,47.9,https://storage.googleapis.com/aip_prod_bucket/4b54bb18-a892-4125-9694-efe2b881b5f4.png,https://storage.googleapis.com/aip_prod_bucket/4b54bb18-a892-4125-9694-efe2b881b5f4.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Laura Gadzijeva,25748
Air Void,GEUS-4637,WTG WAW1-0037 342345406@81618-44.9-8139,Anomaly in Portal,TPI-51918,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,44.9,https://storage.googleapis.com/aip_prod_bucket/ac98717c-2679-42dc-8cfc-844bca8698c8.png,https://storage.googleapis.com/aip_prod_bucket/ac98717c-2679-42dc-8cfc-844bca8698c8.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 18, 2025",2024,"Aug 18, 2025",IIN,Laura Gadzijeva,25748
Air Void,GEAU-4293,WTG SG010@79796-27.8-8596,Anomaly in Portal,000513-PR65.4p3-53,LM 77.4P3,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,27.8,https://storage.googleapis.com/aip_prod_bucket/f110137e-aaa7-4e3f-b8d4-d4a7ea355e8a.png,https://storage.googleapis.com/aip_prod_bucket/f110137e-aaa7-4e3f-b8d4-d4a7ea355e8a.png,null,Link,5.5-158,null,null,77.4,"Aug 15, 2025",2023,"Aug 15, 2025",IIN,Aleksandrs Kapičs,25141
Air Void,GEUS-4028,WTG T-003 34218242@22656-13.68-1897,Anomaly in Portal,B@TPI-50441,TPI 68.7,CATEGORY 2,TRAILING_EDGE,SUCTION_SIDE,13.68,https://storage.googleapis.com/aip_prod_bucket/84966c1e-1b57-4669-814b-555827ad9925.png,https://storage.googleapis.com/aip_prod_bucket/84966c1e-1b57-4669-814b-555827ad9925.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 15, 2025",2023,"Aug 15, 2025",IIN,Kaspars Veseris,9671
Air Void,GEUS-3777,WTG WWB-074 342345269@53986-41-6386,Anomaly in Portal,TPI-52065,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,41,https://storage.googleapis.com/aip_prod_bucket/0c7e5075-d31a-425a-8ddd-19bd371d0a27.png,https://storage.googleapis.com/aip_prod_bucket/0c7e5075-d31a-425a-8ddd-19bd371d0a27.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Andrejs Bogdanovs,16532
Air Void,GEUS-4074,WTG WBA1-0022 342205502@38441-49-1891,Anomaly in Portal,TPI-051171,TPI 68.7,CATEGORY 2,MID_1,SUCTION_SIDE,49,https://storage.googleapis.com/aip_prod_bucket/1655d32b-514f-44ef-8af9-604a5a045e76.png,https://storage.googleapis.com/aip_prod_bucket/1655d32b-514f-44ef-8af9-604a5a045e76.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Vineta Koftina,11756
Air Void,GEUS-4074,WTG WBA1-0022 342205502@38441-50.3-4165,Anomaly in Portal,TPI-051171,TPI 68.7,CATEGORY 2,MID_1,SUCTION_SIDE,50.3,https://storage.googleapis.com/aip_prod_bucket/9de85a28-81be-46c8-bf24-1d470384f271.png,https://storage.googleapis.com/aip_prod_bucket/9de85a28-81be-46c8-bf24-1d470384f271.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Vineta Koftina,11756
Air Void,GEUS-4074,WTG WBA1-0027 342205507@38456-36-3180,Anomaly in Portal,TPI-51238,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,36,https://storage.googleapis.com/aip_prod_bucket/bd205440-d3df-4fcc-8293-aa0d4d525ff1.png,https://storage.googleapis.com/aip_prod_bucket/bd205440-d3df-4fcc-8293-aa0d4d525ff1.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Mārtiņš Saveļjevs,11761
Air Void,GEUS-3777,WTG WWB-117 342345311@54052-48.04-4993,Anomaly in Portal,TPI-52054,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,48.04,https://storage.googleapis.com/aip_prod_bucket/2da82597-08e5-4db0-9c50-372664dfad2b.png,https://storage.googleapis.com/aip_prod_bucket/2da82597-08e5-4db0-9c50-372664dfad2b.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Mārtiņš Tīmanis,16554
Air Void,GEAU-4293,WTG SG010@79796-27.8-8596,Anomaly in Portal,000513-PR65.4p3-53,LM 77.4P3,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,27.8,https://storage.googleapis.com/aip_prod_bucket/ce218a76-cf7f-420e-9839-067e5749ffe8.png,https://storage.googleapis.com/aip_prod_bucket/ce218a76-cf7f-420e-9839-067e5749ffe8.png,null,Link,5.5-158,null,null,77.4,"Aug 15, 2025",2023,"Aug 15, 2025",IIN,Aleksandrs Kapičs,25141
Air Void,GEUS-4074,WTG WBA1-0024 342205504@38487-39-1558,Anomaly in Portal,TPI-51208,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,39,https://storage.googleapis.com/aip_prod_bucket/5e374d6c-c8ca-494e-8540-9578f06223d8.png,https://storage.googleapis.com/aip_prod_bucket/5e374d6c-c8ca-494e-8540-9578f06223d8.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Dagnija Grēve,11758
Air Void,GEUS-4074,WTG WBA1-0022 342205502@38442-18.9-9651,Anomaly in Portal,TPI-051174,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,18.9,https://storage.googleapis.com/aip_prod_bucket/ea45286f-a83a-4178-bfa3-af0a72fb914c.png,https://storage.googleapis.com/aip_prod_bucket/ea45286f-a83a-4178-bfa3-af0a72fb914c.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Vineta Koftina,11756
Air Void,GEUS-4074,WTG WBA1-0022 342205502@38443-37-6447,Anomaly in Portal,TPI-051166,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,37,https://storage.googleapis.com/aip_prod_bucket/5f77121a-b4ae-4d46-9c93-57f16872077f.png,https://storage.googleapis.com/aip_prod_bucket/5f77121a-b4ae-4d46-9c93-57f16872077f.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Vineta Koftina,11756
Air Void,GEUS-4028,WTG T-003 34218242@22656-15.05-3147,Anomaly in Portal,B@TPI-50441,TPI 68.7,CATEGORY 2,TRAILING_EDGE,SUCTION_SIDE,15.05,https://storage.googleapis.com/aip_prod_bucket/0767e5e4-54cd-49b8-ade8-e0e2096f1ee8.png,https://storage.googleapis.com/aip_prod_bucket/0767e5e4-54cd-49b8-ade8-e0e2096f1ee8.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 15, 2025",2023,"Aug 15, 2025",IIN,Kaspars Veseris,9671
Air Void,GEUS-4074,WTG WBA1-0027 342205507@38458-35.8-9734,Anomaly in Portal,TPI-51236,TPI 68.7,CATEGORY 2,MID_1,PRESSURE_SIDE,35.8,https://storage.googleapis.com/aip_prod_bucket/22beb335-d483-4bb0-b9cf-223b56f120c3.png,https://storage.googleapis.com/aip_prod_bucket/22beb335-d483-4bb0-b9cf-223b56f120c3.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Mārtiņš Saveļjevs,11761
Air Void,GEAU-4293,WTG SG010@79796-24.87-5954,Anomaly in Portal,000513-PR65.4p3-53,LM 77.4P3,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,24.87,https://storage.googleapis.com/aip_prod_bucket/c13b4207-f5a7-49cc-bed7-9bb302fcf3c5.png,https://storage.googleapis.com/aip_prod_bucket/c13b4207-f5a7-49cc-bed7-9bb302fcf3c5.png,null,Link,5.5-158,null,null,77.4,"Aug 15, 2025",2023,"Aug 15, 2025",IIN,Aleksandrs Kapičs,25141
Air Void,GEUS-4637,WTG WAW1-0030 342345399@81529-52.75-2032,Anomaly in Portal,TPI-50650,TPI 68.7,CATEGORY 2,MID_1,PRESSURE_SIDE,52.75,https://storage.googleapis.com/aip_prod_bucket/bb32d279-37e3-434f-ba12-cedf880fca1d.png,https://storage.googleapis.com/aip_prod_bucket/bb32d279-37e3-434f-ba12-cedf880fca1d.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Mārtiņš Saveļjevs,25719
Air Void,GEUS-4074,WTG WBA1-0024 342205504@38487-39-1558,Anomaly in Portal,TPI-51208,TPI 68.7,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,39,https://storage.googleapis.com/aip_prod_bucket/59a59455-9427-4b38-8a6f-aa88e1948397.png,https://storage.googleapis.com/aip_prod_bucket/59a59455-9427-4b38-8a6f-aa88e1948397.png,null,Link,3.4-140,null,null,68.7,"Aug 15, 2025",2024,"Aug 15, 2025",IIN,Dagnija Grēve,11758
Air Void,GEUS-4637,WTG WAW1-0033 342345402@81600-41.88-5034,Anomaly in Portal,C@TPI-50645,TPI 68.7,CATEGORY 2,MID_1,PRESSURE_SIDE,41.88,https://storage.googleapis.com/aip_prod_bucket/8f4e200f-1094-4d55-8829-887e734610c6.png,https://storage.googleapis.com/aip_prod_bucket/8f4e200f-1094-4d55-8829-887e734610c6.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 14, 2025",2024,"Aug 14, 2025",IIN,Kaspars Veseris,25742
Air Void,GEUS-3777,WTG WWB-126 342345320@54081-53.4-7897,Anomaly in Portal,TPI-52041,TPI 68.7,CATEGORY 2,MID_1,SUCTION_SIDE,53.4,https://storage.googleapis.com/aip_prod_bucket/08c98d0d-532d-47b8-a596-91a6d13e47a4.png,https://storage.googleapis.com/aip_prod_bucket/08c98d0d-532d-47b8-a596-91a6d13e47a4.png,null,Link,3.4-140,null,null,68.7,"Aug 14, 2025",2024,"Aug 14, 2025",IIN,Vineta Koftina,16563
Air Void,GEUS-4637,WTG WAW1-0022 342345398@81563-50.5-6972,Anomaly in Portal,TPI-51867,TPI 68.7,CATEGORY 2,MID_1,SUCTION_SIDE,50.5,https://storage.googleapis.com/aip_prod_bucket/15ddf985-e09d-4716-bb5f-c3026f1485b6.png,https://storage.googleapis.com/aip_prod_bucket/15ddf985-e09d-4716-bb5f-c3026f1485b6.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 14, 2025",2024,"Aug 14, 2025",IIN,Vineta Koftina,25730
Air Void,GEUS-4637,WTG WAW1-0033 342345402@81600-36.31-6569,Anomaly in Portal,C@TPI-50645,TPI 68.7,CATEGORY 2,MID_1,PRESSURE_SIDE,36.31,https://storage.googleapis.com/aip_prod_bucket/ecda01d3-bedd-4cae-8fb0-1e48623ece40.png,https://storage.googleapis.com/aip_prod_bucket/ecda01d3-bedd-4cae-8fb0-1e48623ece40.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 14, 2025",2024,"Aug 14, 2025",IIN,Kaspars Veseris,25742
Air Void,GEUS-4637,WTG WAW1-0022 342345398@81563-50.5-6972,Anomaly in Portal,TPI-51867,TPI 68.7,CATEGORY 2,MID_1,SUCTION_SIDE,50.5,https://storage.googleapis.com/aip_prod_bucket/07acef7f-f631-478e-96dd-926e0f5f956d.png,https://storage.googleapis.com/aip_prod_bucket/07acef7f-f631-478e-96dd-926e0f5f956d.png,null,Link,Sierra 3.4-140,null,null,68.7,"Aug 14, 2025",2024,"Aug 14, 2025",IIN,Vineta Koftina,25730
